period,stateid,stateDescription,sectorid,sectorName,price,price-units
2017-06,WY,Wyoming,IND,industrial,6.91,cents per kilowatt-hour
2017-06,NEW,New England,COM,commercial,15.6,cents per kilowatt-hour
2017-06,NEW,New England,IND,industrial,12.51,cents per kilowatt-hour
2009-06,AL,Alabama,COM,commercial,10.47,cents per kilowatt-hour
2017-09,US,U.S. Total,COM,commercial,11.03,cents per kilowatt-hour
2021-10,MO,Missouri,COM,commercial,8.5,cents per kilowatt-hour
2021-10,MO,Missouri,IND,industrial,6.77,cents per kilowatt-hour
2021-10,MT,Montana,COM,commercial,10.87,cents per kilowatt-hour
2021-10,MT,Montana,IND,industrial,6.55,cents per kilowatt-hour
2021-10,NE,Nebraska,COM,commercial,8.71,cents per kilowatt-hour
2021-10,NE,Nebraska,IND,industrial,6.63,cents per kilowatt-hour
2021-10,NV,Nevada,COM,commercial,8.07,cents per kilowatt-hour
2021-10,NV,Nevada,IND,industrial,5.64,cents per kilowatt-hour
2021-10,NH,New Hampshire,COM,commercial,16.39,cents per kilowatt-hour
2021-10,NH,New Hampshire,IND,industrial,13.88,cents per kilowatt-hour
2021-10,NJ,New Jersey,COM,commercial,12.58,cents per kilowatt-hour
2021-10,NJ,New Jersey,IND,industrial,10.81,cents per kilowatt-hour
2021-10,NM,New Mexico,COM,commercial,10.57,cents per kilowatt-hour
2021-10,NM,New Mexico,IND,industrial,6.35,cents per kilowatt-hour
2021-04,WA,Washington,COM,commercial,8.95,cents per kilowatt-hour
2021-04,WA,Washington,IND,industrial,5.66,cents per kilowatt-hour
2021-04,WV,West Virginia,COM,commercial,9.71,cents per kilowatt-hour
2021-04,WV,West Virginia,IND,industrial,6.14,cents per kilowatt-hour
2021-04,WI,Wisconsin,COM,commercial,10.8,cents per kilowatt-hour
2021-04,WI,Wisconsin,IND,industrial,7.2,cents per kilowatt-hour
2021-04,WY,Wyoming,COM,commercial,9.91,cents per kilowatt-hour
2021-04,WY,Wyoming,IND,industrial,6.4,cents per kilowatt-hour
2021-04,NEW,New England,COM,commercial,15.7,cents per kilowatt-hour
2021-04,NEW,New England,IND,industrial,11.91,cents per kilowatt-hour
2021-04,MAT,Middle Atlantic,COM,commercial,12.29,cents per kilowatt-hour
2021-04,MAT,Middle Atlantic,IND,industrial,6.36,cents per kilowatt-hour
2021-04,ENC,East North Central,COM,commercial,10.61,cents per kilowatt-hour
2021-04,ENC,East North Central,IND,industrial,6.74,cents per kilowatt-hour
2021-04,WNC,West North Central,COM,commercial,9.49,cents per kilowatt-hour
2018-04,VT,Vermont,COM,commercial,15.11,cents per kilowatt-hour
2018-04,VT,Vermont,IND,industrial,10.32,cents per kilowatt-hour
2018-04,VA,Virginia,COM,commercial,8.27,cents per kilowatt-hour
2018-04,VA,Virginia,IND,industrial,6.81,cents per kilowatt-hour
2018-04,WA,Washington,COM,commercial,8.62,cents per kilowatt-hour
2018-05,MI,Michigan,COM,commercial,11.42,cents per kilowatt-hour
2018-05,MI,Michigan,IND,industrial,7.11,cents per kilowatt-hour
2016-06,IN,Indiana,IND,industrial,6.85,cents per kilowatt-hour
2016-06,IA,Iowa,COM,commercial,10.48,cents per kilowatt-hour
2016-06,IA,Iowa,IND,industrial,7.45,cents per kilowatt-hour
2013-06,OH,Ohio,COM,commercial,9.55,cents per kilowatt-hour
2013-06,OH,Ohio,IND,industrial,6.24,cents per kilowatt-hour
2015-12,KS,Kansas,COM,commercial,10,cents per kilowatt-hour
2015-12,KS,Kansas,IND,industrial,7.35,cents per kilowatt-hour
2013-08,MAT,Middle Atlantic,COM,commercial,13.9,cents per kilowatt-hour
2013-08,MAT,Middle Atlantic,IND,industrial,7.38,cents per kilowatt-hour
2013-08,ENC,East North Central,COM,commercial,9.85,cents per kilowatt-hour
2013-08,ENC,East North Central,IND,industrial,6.91,cents per kilowatt-hour
2018-03,NE,Nebraska,COM,commercial,8.56,cents per kilowatt-hour
2018-03,NE,Nebraska,IND,industrial,8.23,cents per kilowatt-hour
2018-03,NV,Nevada,COM,commercial,7.93,cents per kilowatt-hour
2018-03,NV,Nevada,IND,industrial,5.46,cents per kilowatt-hour
2010-01,MI,Michigan,COM,commercial,9.21,cents per kilowatt-hour
2010-01,MI,Michigan,IND,industrial,6.99,cents per kilowatt-hour
2010-01,MN,Minnesota,COM,commercial,7.68,cents per kilowatt-hour
2010-01,MN,Minnesota,IND,industrial,6.2,cents per kilowatt-hour
2009-01,KS,Kansas,COM,commercial,7.19,cents per kilowatt-hour
2009-01,LA,Louisiana,COM,commercial,8.92,cents per kilowatt-hour
2021-10,NY,New York,COM,commercial,17.12,cents per kilowatt-hour
2021-10,NY,New York,IND,industrial,6.76,cents per kilowatt-hour
2021-10,NC,North Carolina,COM,commercial,8.67,cents per kilowatt-hour
2021-10,NC,North Carolina,IND,industrial,6.11,cents per kilowatt-hour
2021-10,MAT,Middle Atlantic,COM,commercial,13.95,cents per kilowatt-hour
2021-10,MAT,Middle Atlantic,IND,industrial,7.25,cents per kilowatt-hour
2021-10,ENC,East North Central,COM,commercial,10.96,cents per kilowatt-hour
2021-10,ENC,East North Central,IND,industrial,7.68,cents per kilowatt-hour
2021-10,WNC,West North Central,COM,commercial,9.72,cents per kilowatt-hour
2021-10,WNC,West North Central,IND,industrial,7.15,cents per kilowatt-hour
2021-10,SAT,South Atlantic,COM,commercial,9.77,cents per kilowatt-hour
2021-10,SAT,South Atlantic,IND,industrial,6.79,cents per kilowatt-hour
2018-05,MN,Minnesota,COM,commercial,10.54,cents per kilowatt-hour
2018-05,MN,Minnesota,IND,industrial,7.72,cents per kilowatt-hour
2018-05,MS,Mississippi,COM,commercial,10.74,cents per kilowatt-hour
2018-05,MS,Mississippi,IND,industrial,5.91,cents per kilowatt-hour
2018-05,MO,Missouri,COM,commercial,10.22,cents per kilowatt-hour
2018-05,MO,Missouri,IND,industrial,7.68,cents per kilowatt-hour
2018-05,MT,Montana,COM,commercial,10.29,cents per kilowatt-hour
2018-05,MT,Montana,IND,industrial,4.3,cents per kilowatt-hour
2018-05,NE,Nebraska,COM,commercial,8.88,cents per kilowatt-hour
2018-05,NE,Nebraska,IND,industrial,7.28,cents per kilowatt-hour
2018-06,GA,Georgia,COM,commercial,9.86,cents per kilowatt-hour
2018-06,GA,Georgia,IND,industrial,6.44,cents per kilowatt-hour
2018-06,HI,Hawaii,COM,commercial,29.45,cents per kilowatt-hour
2008-01,ENC,East North Central,COM,commercial,8.35,cents per kilowatt-hour
2008-01,WNC,West North Central,IND,industrial,4.83,cents per kilowatt-hour
2008-01,SAT,South Atlantic,COM,commercial,8.65,cents per kilowatt-hour
2008-02,SC,South Carolina,IND,industrial,4.79,cents per kilowatt-hour
2008-02,SD,South Dakota,COM,commercial,6.7,cents per kilowatt-hour
2017-05,TN,Tennessee,IND,industrial,5.56,cents per kilowatt-hour
2013-06,OK,Oklahoma,COM,commercial,8.36,cents per kilowatt-hour
2013-06,OK,Oklahoma,IND,industrial,6.08,cents per kilowatt-hour
2016-06,MI,Michigan,COM,commercial,10.64,cents per kilowatt-hour
2016-06,MI,Michigan,IND,industrial,6.87,cents per kilowatt-hour
2016-06,MN,Minnesota,COM,commercial,9.86,cents per kilowatt-hour
2016-06,MN,Minnesota,IND,industrial,7.69,cents per kilowatt-hour
2016-06,MS,Mississippi,COM,commercial,9.5,cents per kilowatt-hour
2016-06,MS,Mississippi,IND,industrial,5.94,cents per kilowatt-hour
2016-07,DC,District of Columbia,COM,commercial,11.3,cents per kilowatt-hour
2016-07,DC,District of Columbia,IND,industrial,8.53,cents per kilowatt-hour
2016-07,FL,Florida,COM,commercial,8.66,cents per kilowatt-hour
2016-07,FL,Florida,IND,industrial,7.84,cents per kilowatt-hour
2016-07,GA,Georgia,COM,commercial,10.15,cents per kilowatt-hour
2016-07,GA,Georgia,IND,industrial,6.86,cents per kilowatt-hour
2016-07,HI,Hawaii,COM,commercial,24.8,cents per kilowatt-hour
2016-07,HI,Hawaii,IND,industrial,21.01,cents per kilowatt-hour
2016-08,IN,Indiana,COM,commercial,10.03,cents per kilowatt-hour
2016-08,IN,Indiana,IND,industrial,6.99,cents per kilowatt-hour
2010-01,MS,Mississippi,COM,commercial,9.04,cents per kilowatt-hour
2010-01,MS,Mississippi,IND,industrial,5.81,cents per kilowatt-hour
2010-01,MO,Missouri,COM,commercial,6.16,cents per kilowatt-hour
2010-01,MO,Missouri,IND,industrial,4.79,cents per kilowatt-hour
2010-01,MT,Montana,COM,commercial,8.01,cents per kilowatt-hour
2010-01,MT,Montana,IND,industrial,5.71,cents per kilowatt-hour
2010-01,NE,Nebraska,COM,commercial,6.86,cents per kilowatt-hour
2010-01,NE,Nebraska,IND,industrial,5.13,cents per kilowatt-hour
2010-01,NV,Nevada,COM,commercial,9.88,cents per kilowatt-hour
2010-01,NV,Nevada,IND,industrial,6.28,cents per kilowatt-hour
2010-01,NH,New Hampshire,COM,commercial,14.22,cents per kilowatt-hour
2010-12,AL,Alabama,COM,commercial,10.38,cents per kilowatt-hour
2010-12,AL,Alabama,IND,industrial,6.09,cents per kilowatt-hour
2010-12,AK,Alaska,COM,commercial,14.02,cents per kilowatt-hour
2010-12,AK,Alaska,IND,industrial,15.74,cents per kilowatt-hour
2010-04,PA,Pennsylvania,COM,commercial,10.22,cents per kilowatt-hour
2010-04,PA,Pennsylvania,IND,industrial,7.55,cents per kilowatt-hour
2010-04,RI,Rhode Island,COM,commercial,13.46,cents per kilowatt-hour
2010-04,RI,Rhode Island,IND,industrial,11.6,cents per kilowatt-hour
2010-04,SC,South Carolina,COM,commercial,8.58,cents per kilowatt-hour
2010-04,SC,South Carolina,IND,industrial,5.43,cents per kilowatt-hour
2021-10,ESC,East South Central,COM,commercial,11.19,cents per kilowatt-hour
2021-10,ESC,East South Central,IND,industrial,6.22,cents per kilowatt-hour
2021-10,RI,Rhode Island,COM,commercial,15.46,cents per kilowatt-hour
2021-10,RI,Rhode Island,IND,industrial,16.1,cents per kilowatt-hour
2021-10,WSC,West South Central,COM,commercial,8.63,cents per kilowatt-hour
2021-10,WSC,West South Central,IND,industrial,6.22,cents per kilowatt-hour
2021-10,MTN,Mountain,COM,commercial,9.83,cents per kilowatt-hour
2021-10,MTN,Mountain,IND,industrial,6.63,cents per kilowatt-hour
2017-08,ME,Maine,COM,commercial,12.08,cents per kilowatt-hour
2017-09,ME,Maine,COM,commercial,11.86,cents per kilowatt-hour
2014-10,OR,Oregon,COM,commercial,8.89,cents per kilowatt-hour
2014-10,OR,Oregon,IND,industrial,5.94,cents per kilowatt-hour
2014-10,PA,Pennsylvania,COM,commercial,9.39,cents per kilowatt-hour
2014-11,KY,Kentucky,COM,commercial,9.38,cents per kilowatt-hour
2014-11,KY,Kentucky,IND,industrial,5.28,cents per kilowatt-hour
2014-11,LA,Louisiana,COM,commercial,8.49,cents per kilowatt-hour
2014-11,LA,Louisiana,IND,industrial,5.15,cents per kilowatt-hour
2017-05,TX,Texas,COM,commercial,8.27,cents per kilowatt-hour
2017-05,TX,Texas,IND,industrial,5.53,cents per kilowatt-hour
2017-06,MA,Massachusetts,COM,commercial,16.29,cents per kilowatt-hour
2017-06,MA,Massachusetts,IND,industrial,14.05,cents per kilowatt-hour
2017-06,MI,Michigan,COM,commercial,11.07,cents per kilowatt-hour
2017-06,MI,Michigan,IND,industrial,7.29,cents per kilowatt-hour
2017-06,MN,Minnesota,COM,commercial,11.12,cents per kilowatt-hour
2017-06,MN,Minnesota,IND,industrial,7.84,cents per kilowatt-hour
2010-01,VT,Vermont,COM,commercial,12.99,cents per kilowatt-hour
2010-01,VT,Vermont,IND,industrial,9.5,cents per kilowatt-hour
2010-01,VA,Virginia,COM,commercial,7.74,cents per kilowatt-hour
2010-01,VA,Virginia,IND,industrial,6.83,cents per kilowatt-hour
2017-07,WSC,West South Central,COM,commercial,8.41,cents per kilowatt-hour
2017-07,WSC,West South Central,IND,industrial,5.77,cents per kilowatt-hour
2017-07,MTN,Mountain,COM,commercial,10.14,cents per kilowatt-hour
2017-07,MTN,Mountain,IND,industrial,7.22,cents per kilowatt-hour
2009-02,PACC,Pacific Contiguous,COM,commercial,10.55,cents per kilowatt-hour
2013-09,PA,Pennsylvania,COM,commercial,9.23,cents per kilowatt-hour
2013-09,PA,Pennsylvania,IND,industrial,6.91,cents per kilowatt-hour
2013-09,RI,Rhode Island,COM,commercial,12.8,cents per kilowatt-hour
2013-09,RI,Rhode Island,IND,industrial,11.85,cents per kilowatt-hour
2013-09,SC,South Carolina,COM,commercial,10.14,cents per kilowatt-hour
2013-09,SC,South Carolina,IND,industrial,6.19,cents per kilowatt-hour
2013-09,SD,South Dakota,COM,commercial,8.86,cents per kilowatt-hour
2013-09,SD,South Dakota,IND,industrial,7.22,cents per kilowatt-hour
2018-07,MO,Missouri,COM,commercial,11.09,cents per kilowatt-hour
2018-07,MO,Missouri,IND,industrial,8.38,cents per kilowatt-hour
2010-10,AK,Alaska,IND,industrial,13.01,cents per kilowatt-hour
2010-11,WSC,West South Central,COM,commercial,8.36,cents per kilowatt-hour
2010-11,WSC,West South Central,IND,industrial,5.77,cents per kilowatt-hour
2010-11,MTN,Mountain,COM,commercial,8.42,cents per kilowatt-hour
2010-11,MTN,Mountain,IND,industrial,5.35,cents per kilowatt-hour
2010-12,NJ,New Jersey,COM,commercial,13.11,cents per kilowatt-hour
2010-12,NJ,New Jersey,IND,industrial,11.26,cents per kilowatt-hour
2010-12,NM,New Mexico,COM,commercial,8.02,cents per kilowatt-hour
2010-12,NM,New Mexico,IND,industrial,5.33,cents per kilowatt-hour
2010-11,WNC,West North Central,COM,commercial,7.66,cents per kilowatt-hour
2010-11,WNC,West North Central,IND,industrial,5.57,cents per kilowatt-hour
2010-11,SAT,South Atlantic,COM,commercial,9.3,cents per kilowatt-hour
2010-11,SAT,South Atlantic,IND,industrial,6.43,cents per kilowatt-hour
2010-11,ESC,East South Central,COM,commercial,9.75,cents per kilowatt-hour
2010-11,ESC,East South Central,IND,industrial,5.87,cents per kilowatt-hour
2010-12,NY,New York,COM,commercial,15.63,cents per kilowatt-hour
2010-12,NY,New York,IND,industrial,8.48,cents per kilowatt-hour
2010-12,NC,North Carolina,COM,commercial,7.84,cents per kilowatt-hour
2010-12,NC,North Carolina,IND,industrial,5.87,cents per kilowatt-hour
2010-12,ND,North Dakota,COM,commercial,7.1,cents per kilowatt-hour
2018-01,MS,Mississippi,IND,industrial,5.69,cents per kilowatt-hour
2018-01,MO,Missouri,COM,commercial,8.29,cents per kilowatt-hour
2018-01,MO,Missouri,IND,industrial,6.77,cents per kilowatt-hour
2018-01,MT,Montana,COM,commercial,9.86,cents per kilowatt-hour
2018-01,MT,Montana,IND,industrial,4.85,cents per kilowatt-hour
2018-01,NE,Nebraska,COM,commercial,8.4,cents per kilowatt-hour
2018-01,NE,Nebraska,IND,industrial,6.91,cents per kilowatt-hour
2018-01,NV,Nevada,COM,commercial,7.87,cents per kilowatt-hour
2018-01,NV,Nevada,IND,industrial,5.31,cents per kilowatt-hour
2016-08,MA,Massachusetts,COM,commercial,15.8,cents per kilowatt-hour
2016-08,MA,Massachusetts,IND,industrial,13.71,cents per kilowatt-hour
2016-08,MI,Michigan,COM,commercial,10.71,cents per kilowatt-hour
2016-08,MI,Michigan,IND,industrial,7.18,cents per kilowatt-hour
2016-08,MN,Minnesota,COM,commercial,10.15,cents per kilowatt-hour
2016-08,MN,Minnesota,IND,industrial,7.78,cents per kilowatt-hour
2010-04,PACN,Pacific Noncontiguous,IND,industrial,19.38,cents per kilowatt-hour
2010-04,US,U.S. Total,COM,commercial,9.95,cents per kilowatt-hour
2010-04,US,U.S. Total,IND,industrial,6.55,cents per kilowatt-hour
2010-05,SD,South Dakota,COM,commercial,7.7,cents per kilowatt-hour
2010-05,SD,South Dakota,IND,industrial,6.13,cents per kilowatt-hour
2010-05,TN,Tennessee,COM,commercial,9.56,cents per kilowatt-hour
2010-05,TN,Tennessee,IND,industrial,6.36,cents per kilowatt-hour
2010-05,TX,Texas,COM,commercial,9.25,cents per kilowatt-hour
2010-05,TX,Texas,IND,industrial,6.4,cents per kilowatt-hour
2010-05,UT,Utah,COM,commercial,7.6,cents per kilowatt-hour
2010-05,UT,Utah,IND,industrial,4.98,cents per kilowatt-hour
2010-05,VT,Vermont,COM,commercial,13.5,cents per kilowatt-hour
2010-05,VT,Vermont,IND,industrial,9.29,cents per kilowatt-hour
2010-05,VA,Virginia,COM,commercial,7.61,cents per kilowatt-hour
2010-05,VA,Virginia,IND,industrial,6.67,cents per kilowatt-hour
2010-05,WA,Washington,COM,commercial,7.24,cents per kilowatt-hour
2010-05,WA,Washington,IND,industrial,3.81,cents per kilowatt-hour
2010-05,WV,West Virginia,COM,commercial,7.63,cents per kilowatt-hour
2010-05,WV,West Virginia,IND,industrial,5.74,cents per kilowatt-hour
2017-12,ID,Idaho,COM,commercial,7.82,cents per kilowatt-hour
2017-12,ID,Idaho,IND,industrial,5.6,cents per kilowatt-hour
2017-12,IL,Illinois,COM,commercial,8.79,cents per kilowatt-hour
2017-12,IL,Illinois,IND,industrial,6.32,cents per kilowatt-hour
2017-12,IN,Indiana,COM,commercial,10.41,cents per kilowatt-hour
2010-01,TN,Tennessee,COM,commercial,8.72,cents per kilowatt-hour
2010-01,TN,Tennessee,IND,industrial,5.89,cents per kilowatt-hour
2010-01,TX,Texas,COM,commercial,9.34,cents per kilowatt-hour
2010-01,TX,Texas,IND,industrial,6.41,cents per kilowatt-hour
2010-01,UT,Utah,COM,commercial,6.39,cents per kilowatt-hour
2010-01,UT,Utah,IND,industrial,4.39,cents per kilowatt-hour
2017-04,SC,South Carolina,COM,commercial,10.57,cents per kilowatt-hour
2017-04,SC,South Carolina,IND,industrial,5.98,cents per kilowatt-hour
2017-04,SD,South Dakota,COM,commercial,9.81,cents per kilowatt-hour
2017-04,SD,South Dakota,IND,industrial,7.72,cents per kilowatt-hour
2017-04,TN,Tennessee,COM,commercial,10.32,cents per kilowatt-hour
2017-04,TN,Tennessee,IND,industrial,5.62,cents per kilowatt-hour
2010-06,NH,New Hampshire,COM,commercial,14.13,cents per kilowatt-hour
2010-06,NH,New Hampshire,IND,industrial,12.79,cents per kilowatt-hour
2010-06,NJ,New Jersey,COM,commercial,15.22,cents per kilowatt-hour
2010-06,NJ,New Jersey,IND,industrial,12.71,cents per kilowatt-hour
2010-06,NM,New Mexico,COM,commercial,9.01,cents per kilowatt-hour
2010-07,FL,Florida,COM,commercial,9.81,cents per kilowatt-hour
2010-07,FL,Florida,IND,industrial,9.17,cents per kilowatt-hour
2010-07,GA,Georgia,COM,commercial,9.31,cents per kilowatt-hour
2010-12,SD,South Dakota,COM,commercial,7.27,cents per kilowatt-hour
2010-12,SD,South Dakota,IND,industrial,6.26,cents per kilowatt-hour
2010-12,TN,Tennessee,COM,commercial,10.03,cents per kilowatt-hour
2010-12,TN,Tennessee,IND,industrial,6.74,cents per kilowatt-hour
2010-12,TX,Texas,COM,commercial,8.92,cents per kilowatt-hour
2016-08,MS,Mississippi,COM,commercial,9.29,cents per kilowatt-hour
2016-08,MS,Mississippi,IND,industrial,5.94,cents per kilowatt-hour
2016-08,MO,Missouri,COM,commercial,10.75,cents per kilowatt-hour
2016-08,MO,Missouri,IND,industrial,8.23,cents per kilowatt-hour
2016-08,AZ,Arizona,COM,commercial,11.02,cents per kilowatt-hour
2016-08,AZ,Arizona,IND,industrial,6.99,cents per kilowatt-hour
2016-08,AR,Arkansas,COM,commercial,8.38,cents per kilowatt-hour
2016-08,AR,Arkansas,IND,industrial,6.64,cents per kilowatt-hour
2016-08,CA,California,COM,commercial,16.92,cents per kilowatt-hour
2016-08,CA,California,IND,industrial,13.93,cents per kilowatt-hour
2016-09,DE,Delaware,COM,commercial,9.6,cents per kilowatt-hour
2016-09,DE,Delaware,IND,industrial,8.21,cents per kilowatt-hour
2010-05,WI,Wisconsin,COM,commercial,9.95,cents per kilowatt-hour
2010-05,WI,Wisconsin,IND,industrial,6.64,cents per kilowatt-hour
2010-05,WY,Wyoming,COM,commercial,7.51,cents per kilowatt-hour
2010-05,WY,Wyoming,IND,industrial,4.87,cents per kilowatt-hour
2010-05,NEW,New England,COM,commercial,14.43,cents per kilowatt-hour
2010-05,NEW,New England,IND,industrial,12.59,cents per kilowatt-hour
2017-04,TX,Texas,COM,commercial,8.3,cents per kilowatt-hour
2017-04,TX,Texas,IND,industrial,5.43,cents per kilowatt-hour
2017-04,UT,Utah,COM,commercial,8.39,cents per kilowatt-hour
2017-04,UT,Utah,IND,industrial,5.21,cents per kilowatt-hour
2017-04,VT,Vermont,COM,commercial,14.73,cents per kilowatt-hour
2017-04,VT,Vermont,IND,industrial,10.08,cents per kilowatt-hour
2017-04,VA,Virginia,COM,commercial,7.95,cents per kilowatt-hour
2018-06,NV,Nevada,COM,commercial,7.5,cents per kilowatt-hour
2010-12,TX,Texas,IND,industrial,6.32,cents per kilowatt-hour
2010-12,UT,Utah,COM,commercial,6.37,cents per kilowatt-hour
2010-12,UT,Utah,IND,industrial,4.4,cents per kilowatt-hour
2010-12,VT,Vermont,COM,commercial,13.57,cents per kilowatt-hour
2010-12,VT,Vermont,IND,industrial,9.97,cents per kilowatt-hour
2018-06,NEW,New England,COM,commercial,15.89,cents per kilowatt-hour
2018-03,CA,California,COM,commercial,14.56,cents per kilowatt-hour
2018-03,CA,California,IND,industrial,11.73,cents per kilowatt-hour
2017-07,LA,Louisiana,COM,commercial,9.19,cents per kilowatt-hour
2017-07,LA,Louisiana,IND,industrial,6.15,cents per kilowatt-hour
2017-07,ME,Maine,COM,commercial,11.97,cents per kilowatt-hour
2017-07,ME,Maine,IND,industrial,9.26,cents per kilowatt-hour
2017-07,MD,Maryland,COM,commercial,10.32,cents per kilowatt-hour
2017-07,MD,Maryland,IND,industrial,8.16,cents per kilowatt-hour
2017-07,MA,Massachusetts,COM,commercial,16.43,cents per kilowatt-hour
2017-07,MA,Massachusetts,IND,industrial,14.17,cents per kilowatt-hour
2017-07,MI,Michigan,COM,commercial,10.89,cents per kilowatt-hour
2017-07,MI,Michigan,IND,industrial,7.27,cents per kilowatt-hour
2017-07,MN,Minnesota,COM,commercial,11.35,cents per kilowatt-hour
2017-07,MN,Minnesota,IND,industrial,7.85,cents per kilowatt-hour
2017-07,MS,Mississippi,COM,commercial,9.98,cents per kilowatt-hour
2017-07,MS,Mississippi,IND,industrial,6.19,cents per kilowatt-hour
2017-07,MO,Missouri,COM,commercial,10.93,cents per kilowatt-hour
2017-07,MO,Missouri,IND,industrial,8.48,cents per kilowatt-hour
2017-07,MT,Montana,COM,commercial,10.19,cents per kilowatt-hour
2017-07,MT,Montana,IND,industrial,5.63,cents per kilowatt-hour
2017-07,NE,Nebraska,COM,commercial,9.46,cents per kilowatt-hour
2017-07,NE,Nebraska,IND,industrial,8.63,cents per kilowatt-hour
2017-07,NV,Nevada,COM,commercial,7.91,cents per kilowatt-hour
2017-07,NV,Nevada,IND,industrial,7.61,cents per kilowatt-hour
2017-04,HI,Hawaii,IND,industrial,22.53,cents per kilowatt-hour
2017-04,ID,Idaho,COM,commercial,7.95,cents per kilowatt-hour
2017-05,DE,Delaware,IND,industrial,7.9,cents per kilowatt-hour
2017-05,DC,District of Columbia,COM,commercial,11.59,cents per kilowatt-hour
2017-05,DC,District of Columbia,IND,industrial,8.31,cents per kilowatt-hour
2018-07,FL,Florida,COM,commercial,8.93,cents per kilowatt-hour
2018-07,FL,Florida,IND,industrial,7.61,cents per kilowatt-hour
2018-07,GA,Georgia,COM,commercial,9.78,cents per kilowatt-hour
2018-07,GA,Georgia,IND,industrial,6.29,cents per kilowatt-hour
2018-07,HI,Hawaii,COM,commercial,30.42,cents per kilowatt-hour
2018-07,HI,Hawaii,IND,industrial,26.54,cents per kilowatt-hour
2018-07,ID,Idaho,COM,commercial,8.06,cents per kilowatt-hour
2018-07,ID,Idaho,IND,industrial,7.05,cents per kilowatt-hour
2018-07,IL,Illinois,COM,commercial,9.13,cents per kilowatt-hour
2018-07,IL,Illinois,IND,industrial,6.78,cents per kilowatt-hour
2018-07,IN,Indiana,COM,commercial,10.57,cents per kilowatt-hour
2018-07,IN,Indiana,IND,industrial,7.32,cents per kilowatt-hour
2019-04,NEW,New England,IND,industrial,13.19,cents per kilowatt-hour
2019-07,DC,District of Columbia,COM,commercial,12.07,cents per kilowatt-hour
2019-07,DC,District of Columbia,IND,industrial,8.01,cents per kilowatt-hour
2017-05,FL,Florida,COM,commercial,9.16,cents per kilowatt-hour
2017-05,FL,Florida,IND,industrial,7.67,cents per kilowatt-hour
2017-05,GA,Georgia,COM,commercial,9.92,cents per kilowatt-hour
2017-05,GA,Georgia,IND,industrial,5.71,cents per kilowatt-hour
2018-03,NJ,New Jersey,COM,commercial,11.55,cents per kilowatt-hour
2018-03,NJ,New Jersey,IND,industrial,9.53,cents per kilowatt-hour
2018-03,NM,New Mexico,COM,commercial,9.77,cents per kilowatt-hour
2018-03,NM,New Mexico,IND,industrial,6.34,cents per kilowatt-hour
2018-04,AK,Alaska,COM,commercial,17.98,cents per kilowatt-hour
2018-04,AK,Alaska,IND,industrial,18,cents per kilowatt-hour
2018-04,AZ,Arizona,COM,commercial,10.39,cents per kilowatt-hour
2018-04,AZ,Arizona,IND,industrial,5.96,cents per kilowatt-hour
2017-04,AL,Alabama,COM,commercial,11.4,cents per kilowatt-hour
2017-04,AL,Alabama,IND,industrial,5.98,cents per kilowatt-hour
2017-04,AK,Alaska,COM,commercial,19.83,cents per kilowatt-hour
2017-04,AK,Alaska,IND,industrial,15.61,cents per kilowatt-hour
2018-07,VT,Vermont,COM,commercial,15.11,cents per kilowatt-hour
2018-07,VT,Vermont,IND,industrial,10.69,cents per kilowatt-hour
2019-07,MD,Maryland,COM,commercial,9.47,cents per kilowatt-hour
2019-07,MD,Maryland,IND,industrial,7.79,cents per kilowatt-hour
2019-07,MA,Massachusetts,COM,commercial,16.81,cents per kilowatt-hour
2019-07,MA,Massachusetts,IND,industrial,14.65,cents per kilowatt-hour
2019-07,MI,Michigan,COM,commercial,11.42,cents per kilowatt-hour
2019-07,MI,Michigan,IND,industrial,7.17,cents per kilowatt-hour
2019-07,MN,Minnesota,COM,commercial,11.16,cents per kilowatt-hour
2019-07,MN,Minnesota,IND,industrial,7.9,cents per kilowatt-hour
2019-07,MS,Mississippi,COM,commercial,10.33,cents per kilowatt-hour
2019-07,MS,Mississippi,IND,industrial,5.9,cents per kilowatt-hour
2019-07,MO,Missouri,COM,commercial,10.51,cents per kilowatt-hour
2019-07,MO,Missouri,IND,industrial,8.17,cents per kilowatt-hour
2019-08,CO,Colorado,COM,commercial,11.03,cents per kilowatt-hour
2019-08,CO,Colorado,IND,industrial,7.66,cents per kilowatt-hour
2019-08,CT,Connecticut,COM,commercial,16.65,cents per kilowatt-hour
2010-07,AZ,Arizona,COM,commercial,10.34,cents per kilowatt-hour
2010-07,AZ,Arizona,IND,industrial,7.44,cents per kilowatt-hour
2010-01,NH,New Hampshire,IND,industrial,12.77,cents per kilowatt-hour
2010-11,PACN,Pacific Noncontiguous,COM,commercial,20.88,cents per kilowatt-hour
2010-11,PACN,Pacific Noncontiguous,IND,industrial,20.37,cents per kilowatt-hour
2010-11,US,U.S. Total,COM,commercial,9.99,cents per kilowatt-hour
2010-11,US,U.S. Total,IND,industrial,6.56,cents per kilowatt-hour
2010-12,ND,North Dakota,IND,industrial,5.78,cents per kilowatt-hour
2010-12,OH,Ohio,COM,commercial,9.41,cents per kilowatt-hour
2010-12,OH,Ohio,IND,industrial,6.43,cents per kilowatt-hour
2010-12,OK,Oklahoma,COM,commercial,7.2,cents per kilowatt-hour
2010-12,OK,Oklahoma,IND,industrial,5.52,cents per kilowatt-hour
